snapshot_key,fecha_lista,producto_objetivo,id_comercio,id_bandera,id_sucursal,proveedor_razon_social,proveedor_nombre,sucursal_nombre,sucursal_tipo,sucursal_localidad,sucursal_provincia,sucursal_direccion,producto_id,producto_ean,producto_descripcion,producto_marca,producto_presentacion,precio_unitario_con_iva,precio_unitario_sin_iva,unidad_venta,precio_bulto_con_iva,precio_bulto_sin_iva,promo1_precio_con_iva,promo1_leyenda,promo2_precio_con_iva,promo2_leyenda,comercio_ultima_actualizacion,archivo_origen
60|1|0013|7790895007217|Gaseosa COCA COLA pet x1.75lt|3459.00,2026-05-08,gaseosas,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790895007217,1,Gaseosa COCA COLA pet x1.75lt,COCA COLA,x1.75lt,3459.00,2860.80,8.00,27672.00,22886.40,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790895000997|Gaseosa COCA COLA pet x2.25lt|4499.00,2026-05-08,gaseosas,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790895000997,1,Gaseosa COCA COLA pet x2.25lt,COCA COLA,x2.25lt,4499.00,3721.10,8.00,35992.00,29768.80,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790895650833|Gaseosa COCA COLA pet x500/600cc|1799.00,2026-05-08,gaseosas,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790895650833,1,Gaseosa COCA COLA pet x500/600cc,COCA COLA,600cc,1799.00,1487.99,6.00,10794.00,8927.94,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790895004407|Gaseosa COCA COLA zero lata x354cc|1699.00,2026-05-08,gaseosas,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790895004407,1,Gaseosa COCA COLA zero lata x354cc,COCA COLA,x354cc,1699.00,1404.96,6.00,10194.00,8429.76,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790895012273|Gaseosa COCA COLA zero pet x1.25lt|2398.99,2026-05-08,gaseosas,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790895012273,1,Gaseosa COCA COLA zero pet x1.25lt,COCA COLA,x1.25lt,2398.99,1982.64,12.00,28787.88,23791.68,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790895067570|Gaseosa COCA COLA zero pet x2.25lt|4499.00,2026-05-08,gaseosas,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790895067570,1,Gaseosa COCA COLA zero pet x2.25lt,COCA COLA,x2.25lt,4499.00,3720.84,8.00,35992.00,29766.72,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790639003437|Gaseosa CUNNINGTON cola pet x2.25lt|1699.01,2026-05-08,gaseosas,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790639003437,1,Gaseosa CUNNINGTON cola pet x2.25lt,CUNNINGTON,x2.25lt,1699.01,1405.14,6.00,10194.06,8430.84,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790639003819|Gaseosa CUNNINGTON cola suave x2.25lt|1699.00,2026-05-08,gaseosas,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790639003819,1,Gaseosa CUNNINGTON cola suave x2.25lt,CUNNINGTON,x2.25lt,1699.00,1404.80,6.00,10194.00,8428.80,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790639003635|Gaseosa CUNNINGTON indian tonic x500cc|699.00,2026-05-08,gaseosas,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790639003635,1,Gaseosa CUNNINGTON indian tonic x500cc,CUNNINGTON,x500cc,699.00,578.12,9.00,6291.00,5203.08,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790639003833|Gaseosa CUNNINGTON li/limo suave x2.25lt|1699.00,2026-05-08,gaseosas,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790639003833,1,Gaseosa CUNNINGTON li/limo suave x2.25lt,CUNNINGTON,x2.25lt,1699.00,1404.64,6.00,10194.00,8427.84,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790639003475|Gaseosa CUNNINGTON naranja pet x2.25lt|1699.00,2026-05-08,gaseosas,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790639003475,1,Gaseosa CUNNINGTON naranja pet x2.25lt,CUNNINGTON,x2.25lt,1699.00,1404.83,6.00,10194.00,8428.98,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790639003451|Gaseosa CUNNINGTON pomelo pet x2.25lt|1699.00,2026-05-08,gaseosas,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790639003451,1,Gaseosa CUNNINGTON pomelo pet x2.25lt,CUNNINGTON,x2.25lt,1699.00,1405.17,6.00,10194.00,8431.02,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790639003826|Gaseosa CUNNINGTON suave tonica x2.25lt|1699.00,2026-05-08,gaseosas,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790639003826,1,Gaseosa CUNNINGTON suave tonica x2.25lt,CUNNINGTON,x2.25lt,1699.00,1405.03,6.00,10194.00,8430.18,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790639003444|Gaseosa CUNNINGTON tonica pet x2.25lt|1499.00,2026-05-08,gaseosas,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790639003444,1,Gaseosa CUNNINGTON tonica pet x2.25lt,CUNNINGTON,x2.25lt,1499.00,1239.88,6.00,8994.00,7439.28,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790895650888|Gaseosa FANTA naranja pet x500/600cc|1799.00,2026-05-08,gaseosas,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790895650888,1,Gaseosa FANTA naranja pet x500/600cc,FANTA,600cc,1799.00,1487.57,6.00,10794.00,8925.42,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7791813888475|Gaseosa PEPSI pet x3lt|5849.00,2026-05-08,gaseosas,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7791813888475,1,Gaseosa PEPSI pet x3lt,PEPSI,x3lt,5849.00,4836.67,6.00,35094.00,29020.02,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790895007248|Gaseosa SPRITE pet x1.75lt|3558.99,2026-05-08,gaseosas,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790895007248,1,Gaseosa SPRITE pet x1.75lt,SPRITE,x1.75lt,3558.99,2942.25,8.00,28471.92,23538.00,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790895001000|Gaseosa SPRITE pet x2.25lt|4399.00,2026-05-08,gaseosas,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790895001000,1,Gaseosa SPRITE pet x2.25lt,SPRITE,x2.25lt,4399.00,3636.83,8.00,35192.00,29094.64,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790070562180|Harina BLANCAFLOR leud fort x1kg|1515.00,2026-05-08,harina,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790070562180,1,Harina BLANCAFLOR leud fort x1kg,BLANCAFLOR,x1kg,1515.00,1371.04,15.00,22725.00,20565.60,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7792180139320|Harina CAÑUELAS 000 vitamina D x1kg|709.00,2026-05-08,harina,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7792180139320,1,Harina CAÑUELAS 000 vitamina D x1kg,CAÑUELAS,x1kg,709.00,641.63,10.00,7090.00,6416.30,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790070562258|Harina FAVORITA 000 x1kg|799.00,2026-05-08,harina,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790070562258,1,Harina FAVORITA 000 x1kg,FAVORITA,x1kg,799.00,723.08,15.00,11985.00,10846.20,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790070562265|Harina FAVORITA 0000 x1kg|1249.00,2026-05-08,harina,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790070562265,1,Harina FAVORITA 0000 x1kg,FAVORITA,x1kg,1249.00,1130.32,15.00,18735.00,16954.80,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790199000013|Harina MORIXE 000 x1kg|829.00,2026-05-08,harina,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790199000013,1,Harina MORIXE 000 x1kg,MORIXE,x1kg,829.00,750.23,10.00,8290.00,7502.30,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790199000020|Harina MORIXE 0000 x1kg|1089.00,2026-05-08,harina,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790199000020,1,Harina MORIXE 0000 x1kg,MORIXE,x1kg,1089.00,985.52,10.00,10890.00,9855.20,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790199604273|Harina MORIXE c/levadura p/pizza x1kg|1529.00,2026-05-08,harina,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790199604273,1,Harina MORIXE c/levadura p/pizza x1kg,MORIXE,x1kg,1529.00,1383.71,10.00,15290.00,13837.10,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790199000051|Harina MORIXE leudante x1kg|1299.00,2026-05-08,harina,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790199000051,1,Harina MORIXE leudante x1kg,MORIXE,x1kg,1299.00,1175.57,10.00,12990.00,11755.70,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7790199603368|Harina de maiz MORIXE para arepas x1kg|2759.01,2026-05-08,harina,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7790199603368,1,Harina de maiz MORIXE para arepas x1kg,MORIXE,x1kg,2759.01,2280.17,20.00,55180.20,45603.40,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7792180004871|Harina PUREZA 0000 ultra refinada x1kg|1099.00,2026-05-08,harina,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7792180004871,1,Harina PUREZA 0000 ultra refinada x1kg,PUREZA,x1kg,1099.00,994.57,10.00,10990.00,9945.70,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7792180004567|Harina PUREZA con levadura p/pizza x1kg|1449.00,2026-05-08,harina,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7792180004567,1,Harina PUREZA con levadura p/pizza x1kg,PUREZA,x1kg,1449.00,1311.31,10.00,14490.00,13113.10,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7792180137258|Harina PUREZA integral c/lev.pizzax1kg|1649.00,2026-05-08,harina,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7792180137258,1,Harina PUREZA integral c/lev.pizzax1kg,PUREZA,,1649.00,1492.31,10.00,16490.00,14923.10,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7792180136671|Harina PUREZA integral leudante x1kg|1999.00,2026-05-08,harina,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7792180136671,1,Harina PUREZA integral leudante x1kg,PUREZA,x1kg,1999.00,1809.05,10.00,19990.00,18090.50,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7792180005588|Harina PUREZA integral x1kg|1299.00,2026-05-08,harina,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7792180005588,1,Harina PUREZA integral x1kg,PUREZA,x1kg,1299.00,1175.57,10.00,12990.00,11755.70,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7792180140708|Harina PUREZA leudante vitamina D x1kg|1349.00,2026-05-08,harina,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7792180140708,1,Harina PUREZA leudante vitamina D x1kg,PUREZA,x1kg,1349.00,1220.81,10.00,13490.00,12208.10,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7798023697941|Harina de maiz  S&P x1kg|1299.00,2026-05-08,harina,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7798023697941,1,Harina de maiz  S&P x1kg,S&P,x1kg,1299.00,1073.55,10.00,12990.00,10735.50,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
60|1|0013|7798023697439|Harina de maiz S&P coccion rapida x500gr|699.00,2026-05-08,harina,60,1,0013,MAYCAR S.A.,Supermayorista Vital,La Plata,mayorista,La Plata,AR-B,Av. 520 e/ 21 y 23 2650,7798023697439,1,Harina de maiz S&P coccion rapida x500gr,S&P,x500gr,699.00,577.69,10.00,6990.00,5776.90,,,,,2026-05-08T05:33:10-03:00,2026-05-08/sepa_1_comercio-sepa-60_2026-05-08_09-05-10.zip
63|1|17|7790580133313|B.REPOS AGUILA LECHE 150 gr|3479.88,2026-05-08,leche,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7790580133313,1,B.REPOS AGUILA LECHE 150 gr,AGUILA,150 gr,3479.88,2875.93,96,334068.48,276089.28,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7798338290073|LECHE ANGELITA L.VIDA DESC 1 lt|1799.89,2026-05-08,leche,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7798338290073,1,LECHE ANGELITA L.VIDA DESC 1 lt,ANGELITA,1 lt,1799.89,1487.51,12,21598.68,17850.12,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7798338290486|LECHE ANGELITA L.VIDA LIVI 1 lt|1799.89,2026-05-08,leche,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7798338290486,1,LECHE ANGELITA L.VIDA LIVI 1 lt,ANGELITA,1 lt,1799.89,1487.51,12,21598.68,17850.12,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7793940306006|LECHE ARMONIA SACH 1% 1 lt|1859.87,2026-05-08,leche,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7793940306006,1,LECHE ARMONIA SACH 1% 1 lt,ARMONIA,1 lt,1859.87,1537.08,17,31617.79,26130.36,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7790742330703|LECHE ARMONIA SACH 2% 1 lt|1859.87,2026-05-08,leche,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7790742330703,1,LECHE ARMONIA SACH 2% 1 lt,ARMONIA,1 lt,1859.87,1537.08,17,31617.79,26130.36,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7793940361005|LECHE ARMONIA UAT 1% 1 lt|2039.89,2026-05-08,leche,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7793940361005,1,LECHE ARMONIA UAT 1% 1 lt,ARMONIA,1 lt,2039.89,1685.86,12,24478.68,20230.32,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7790742336200|LECHE ARMONIA UAT 2% 1 lt|2039.89,2026-05-08,leche,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7790742336200,1,LECHE ARMONIA UAT 2% 1 lt,ARMONIA,1 lt,2039.89,1685.86,12,24478.68,20230.32,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7891000441879|CHOC. BATON C.LECHE 16 gr|839.89,2026-05-08,leche,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7891000441879,1,CHOC. BATON C.LECHE 16 gr,BATON,16 gr,839.89,694.12,960,806294.40,666355.20,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7790040613706|ALFAJ. BON O BON LECHE 40 gr|1031.88,2026-05-08,leche,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7790040613706,1,ALFAJ. BON O BON LECHE 40 gr,BON O BON,40 gr,1031.88,852.79,40,41275.20,34111.60,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7790580119133|BOMBON BON O BON LECHE 450 gr|13199.89,2026-05-08,leche,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7790580119133,1,BOMBON BON O BON LECHE 450 gr,BON O BON,450 gr,13199.89,10909.00,12,158398.68,130908.00,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7792360071365|CHO.TAZ BONAFIDE LECHE 100 gr|4679.87,2026-05-08,leche,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7792360071365,1,CHO.TAZ BONAFIDE LECHE 100 gr,BONAFIDE,100 gr,4679.87,3867.66,72,336950.64,278471.52,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7792360094302|CHO.TAZ BONAFIDE LECHE 150 gr|5399.87,2026-05-08,leche,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7792360094302,1,CHO.TAZ BONAFIDE LECHE 150 gr,BONAFIDE,150 gr,5399.87,4462.70,48,259193.76,214209.60,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7790070418203|ALFAJ. CHOCOARROZ D.LECHE 25 gr|1079.88,2026-05-08,leche,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7790070418203,1,ALFAJ. CHOCOARROZ D.LECHE 25 gr,CHOCOARROZ,25 gr,1079.88,892.46,180,194378.40,160642.80,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7790580003487|CHOC. COFLER C.LECHE 55 gr|3599.87,2026-05-08,leche,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7790580003487,1,CHOC. COFLER C.LECHE 55 gr,COFLER,55 gr,3599.87,2975.10,120,431984.40,357012.00,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7790580003364|CHOC. COFLER LECHE AIR 27 gr|2039.87,2026-05-08,leche,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7790580003364,1,CHOC. COFLER LECHE AIR 27 gr,COFLER,27 gr,2039.87,1685.84,160,326379.20,269734.40,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7790580043407|CHOC. COFLER LECHE AIR 55 gr|3719.88,2026-05-08,leche,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7790580043407,1,CHOC. COFLER LECHE AIR 55 gr,COFLER,55 gr,3719.88,3074.28,80,297590.40,245942.40,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7792410008006|LICOR CUSENIER D.LECHE 700 cc|6146.17,2026-05-08,leche,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7792410008006,1,LICOR CUSENIER D.LECHE 700 cc,CUSENIER,700 cc,6146.17,5079.48,6,36877.02,30476.88,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7795735601174|MADALEN DON SATUR CON D.LECHE 220 gr|2279.87,2026-05-08,leche,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7795735601174,1,MADALEN DON SATUR CON D.LECHE 220 gr,DON SATUR,220 gr,2279.87,1884.19,10,22798.70,18841.90,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7792360096818|GAL. DONUTS LECHE 78 gr|1799.89,2026-05-08,leche,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7792360096818,1,GAL. DONUTS LECHE 78 gr,DONUTS,78 gr,1799.89,1487.51,24,43197.36,35700.24,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|0790380005148|CHOC. GEORGALOS LECHE 8 gr|431.87,2026-05-08,leche,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,0790380005148,1,CHOC. GEORGALOS LECHE 8 gr,GEORGALOS,8 gr,431.87,356.92,480,207297.60,171321.60,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
63|1|17|7790380416685|COBERT. GEORGALOS LECHE 150 gr|3779.87,2026-05-08,leche,63,1,17,MAXICONSUMO S A,MAXICONSUMO,Sucursal La Plata,mayorista,La Plata,AR-B,Calle 13 esq. 517,7790380416685,1,COBERT. GEORGALOS LECHE 150 gr,GEORGALOS,150 gr,3779.87,3123.86,72,272150.64,224917.92,,,,,2026-05-07T21:00:22-03:00,2026-05-08/sepa_1_comercio-sepa-63_2026-05-08_09-05-10.zip
